#Dauer einer halben Präzzesion bei einem Gewicht von 60g
#Drehzahl Start [1/min]	Drehzahl ende [1/min] 1/2T 
300	216.0	8.13	10	10	0.5
340	310.0	8.27	10	10	0.5
380	346.2	8.59	10	10	0.5
400	346.1	9.19	10	10	0.5
430	388.0	11.00	10	10	0.5
480	432.5	12.46	10	10	0.5
500	452.1	11.87	10	10	0.5
550	488.0	14.00	10	10	0.5
630	557.3	14.35	10	10	0.5
700	597.5	16.05	10	10	0.5





